class,function,new,string,return,var,t,y,e,r,s,m,j,i,push,a,w,o,d,g,c,TRUE,x,eval,p,v,n,h,b,f,k,z,_,u,l,fromcharcode,q,tostring,isnan,parseint,parsefloat,math,break,length
benign,0.0382877948735437,0.0,0.0,0.07258807525191495,0.052125010686899544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0010081765256947474,0.00018669944046728032,0.001405115463151537,0.001390076845039664,0.0003119390226624748,0.003915214143592914,0.005416003449536667,0.003316240494790728,0.0038655162967854064,0.0028591490158365713,0.0031739001186365514,0.008185911465237576,0.001875175459200231,0.0002997458365726048,0.009032930289405636,0.004540736824550733,0.0032793805763904334,0.012435407634881261,0.0030808673497225137,0.004043954490606096,0.0007330811221334422,0.0065197746911031945,0.0004981503578057767,0.003544991386508912,0.005647202629423319,0.0018674575211071686,0.0033873828834566576,0.00574087380368092,0.003573288308911813,0.426162426665304,0.008064784373014213,0.0038220167281620325,0.004639217861865875,0.0031622099998460333,0.002140131951979259,0.005533838997868949,0.00038789575997439496,0.00046340947695121997,0.00042203456720180403,0.0004913109228425077,0.005974255058590412,0.0007826768012048642,0.0002587208631227092
benign,0.012486210812263933,0.0019208637336738722,0.001370882554574756,0.019418465990958138,0.003054459224964814,0.03639253890643875,0.002041565949986573,0.046413954107234576,0.014536803388204074,0.004654124696217148,0.0028583761920949755,0.002772165790645163,0.009380296499312647,0.0031902884898905902,0.014741512093958678,0.003866278335706637,0.008071427663076884,0.006696478326586139,0.002354199274192667,0.009452156498387815,0.0,0.0026600265467427715,0.0,0.002874700931443806,0.002226108892136439,0.060363945377953865,0.002033757464668196,0.004480806852885732,0.003697518873791709,0.0018815086217330733,0.0013553055334200555,0.0017627530655172788,0.008229440602099656,0.012081780293385287,0.0,0.0037755368959002996,0.00013761652121384586,0.0,0.0,0.0006972233987854186,0.0002826038273999881,0.0,0.007251270152858964
benign,0.01471842504229732,0.004051620324945785,0.006098566075133035,0.012820750953584979,0.004874026973320477,0.03058748337947732,0.005876715431282969,0.04605870434738956,0.010905274092866154,0.0014599352193927918,0.003178973285659347,0.0048448611777138105,0.005697123986042884,0.0026019495735731045,0.017107751420369476,0.006569325743570801,0.016012533924784328,0.0077104141587705345,0.004114389084025031,0.009292136223716592,0.0,0.0,0.0,0.002198026199204598,0.005446739159461106,0.03332158619263865,0.007916526990567937,0.00498337668880562,0.002584833231251792,0.0,0.0,0.004976563599552278,0.012584631570093955,0.026393870678035572,0.0,0.0,0.0016835683504343223,0.0,0.0,0.0,0.0,0.0033970206099047484,0.005614578730883729
malware,0.01649320394552652,0.023998058847755806,0.018061137991740143,0.0223347923852046,0.012830771861390658,0.0,0.0,0.0127879335387584,0.019874700713625893,0.00864730860717269,0.012552868871577935,0.03826198058297061,0.028923860236833104,0.007705773737120348,0.008444210636977242,0.023346373027151614,0.005269081676104245,0.005708672021397415,0.006092460759037067,0.0,0.018845823924384338,0.0,0.0,0.006509539128413618,0.0,0.010668449633401978,0.006698599761249794,0.0073792308661160145,0.007655083031014922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0010297450943984859,0.0001906936216508713,0.0014351760017886422,0.001419815652849192,0.00031861253476099966,0.0027992823861617555,0.0034574196837468566,0.0028791089161222558,0.0019741068862861905,0.002233183304725221,0.00398990942128394,0.005320660502827514,0.0028729384403944863,0.00030615849200050284,0.008722931525972824,0.003091919818184301,0.0033495384738070995,0.013835504012738843,0.003872957939730164,0.004130469409414907,0.0007487643979737053,0.0046614794964446255,0.0005088076087368294,0.003103570000099402,0.004486235340693056,0.0038148184813815143,0.0034598513436773074,0.0035182152051164367,0.0033455894664887954,0.006964473495919051,0.00693669009770004,0.003123026871764673,0.0047384676327493136,0.0037267629135857077,0.0021859171710008197,0.4908742602022121,0.0003961942633968301,0.0004733234938786605,0.00043106342407959325,0.000501821853343417,0.006102066138694731,0.0007994211092991003,0.00026425584491323174
benign,0.04176850349841131,0.021271006705965368,0.0,0.03299457965996134,0.004738637335172686,0.07434457765845182,0.0,0.03148544242497333,0.0,0.0,0.0,0.0,0.02848561993021442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02784042170647686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009825512779046525
benign,0.01085440398356773,0.0021202168496560953,0.005129012487945624,0.01550424908293329,0.004048544519370838,0.03429955660514204,0.003844113613424175,0.028245193010364426,0.015991415744094618,0.00245566773553205,0.007525627697280946,0.008451068526821178,0.005780091811082343,0.0009725733842967429,0.018118160687106512,0.020135302303352445,0.008312871576378056,0.0046833280175541895,0.003844756789683585,0.0038591935772717234,0.0,0.002115445341521056,0.0,0.012323884757676267,0.002035917064458763,0.07035480013095431,0.005918180371589623,0.004656796177646028,0.0067632286973044456,0.005531009048215324,0.002754472087339142,0.005580515492701827,0.0037631713821251827,0.004735521651748518,0.0,0.009668306909346242,0.0,0.0,0.0,0.0,0.0,0.0,0.0016789225719535809
malware,0.001027233520997514,0.0001902285152566009,0.001431675572515987,0.0014163526878422429,0.00031783543101768013,0.0045876044262410515,0.005863277819778511,0.002703140422826979,0.0023631503897299077,0.0022277365161771107,0.001741327846514622,0.006065923750958754,0.0019106208489777963,0.0003054117639712333,0.00987303286366089,0.004009692115435592,0.0022971910965942284,0.011991692142508593,0.273584922316637,0.0024237618198718752,0.0007469381433445011,0.004982260750990902,0.0005075666145691786,0.0030960003171723307,0.0035163018811460033,0.0044397663870712496,0.004247892531524259,0.002924695160350859,0.006978261665467871,0.005403600980709009,0.003459885670682093,0.003115409733053052,0.0038406146956292833,0.003469828364746628,0.002180585665705696,0.009975705169094622,0.00039522793592513053,0.000472169046332615,0.00043001204987452103,0.000500597897603555,0.006087183050551572,0.000797471301715444,0.00026361131846222384
malware,0.002450418871906797,0.009983192480666415,0.0,0.0023228184080612783,0.07255801487616416,0.002616929133577504,0.009050141764175772,0.006649725440154368,0.005167422185542732,0.004496600475729798,0.006527491813220526,0.004974057475786179,0.002506734553858869,0.0,0.002195494765614083,0.004046704658039613,0.008219767414722622,0.0,0.0031680795946992745,0.0031799755076719004,0.0,0.008715634807066752,0.0,0.006769920693550163,0.0,0.005547593809369029,0.0034832718758498926,0.0038372000503803273,0.0,0.0,0.0,0.0,0.0038760665235889383,0.0032517248675339827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.010735215098934164,0.002804644785018445,0.000516144259239516,0.008204216810193338,0.0031454511934795016,0.04676031570378723,0.003095560393312392,0.04333384630334904,0.016060031580579535,0.004901817379065914,0.00530065299940968,0.0016238343182080582,0.03279158573361893,0.0005718955126701608,0.02641863435380351,0.0018853747619350918,0.008014334359442772,0.006398993088187741,0.004303326133279633,0.008665053477615339,0.0,0.001086651932741012,0.0,0.006585914895918497,0.005875745997950079,0.023634936746895124,0.00594861610642248,0.005917252951856902,0.00690902488375894,0.0013956489487683514,0.0009215494210521954,0.005892399518071035,0.006123438340293695,0.008220424990927783,0.0,0.0007188167179569329,7.65599812884525e-05,3.0488105779259612e-05,0.001156917295189732,1.0774588588243874e-05,0.0002532997584162185,0.0004033616458621609,0.0037560703478931594
malware,0.008146339334796533,0.009956641436834853,0.0,0.02471083412831147,0.008872342244578646,0.017399794771127023,0.006017381492138146,0.02358058666721407,0.013743144110485987,0.01793856572764547,0.004340087641768966,0.013228876265388772,0.030000812479693908,0.0,0.026275868205487694,0.005381256194201613,0.007287027849931402,0.011842457916728678,0.008425743602923601,0.00422869083467008,0.0,0.005794969951507148,0.0,0.018005108227527027,0.0,0.003688559713676216,0.004632010473204644,0.025513298207316005,0.005293408478893297,0.0,0.0,0.0,0.010308687562736538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00459917619444731
malware,0.0010210078632944988,0.00018907561516413662,0.001422998750864375,0.0014077687321583504,0.0003159091556781791,0.0035685397276056874,0.004456509202056251,0.0025188353939978665,0.003718978088079996,0.0020439093071499084,0.004450562599923086,0.006405983112754927,0.003228370258757634,0.0003035607835835289,0.009480545578788085,0.0024525482775997654,0.002698408494732174,0.011694128140801978,0.004560114568127743,0.004577237473164099,0.0007424112455060496,0.004952065231287927,0.0005044904532687593,0.00410298223851525,0.006036802568402725,0.2370335536730403,0.0042221477283029,0.003197666708650273,0.0036187665237525086,0.006521748716111133,0.0038687812499445225,0.004644792692915459,0.002936414033021923,0.002956113515939984,0.002167369995004449,0.007328660345569382,0.00039283261510134185,0.00046930741574878097,0.0004274059162389179,0.0004975639709514123,0.006050291032063381,0.0007926381423111079,0.0002620136741079073
malware,0.002617968880242305,0.007999352949251934,0.005016982775483373,0.004963287196712134,0.012474361531907584,0.00559172891790065,0.0,0.007104407521532444,0.0,0.016814211180613565,0.020921448119296557,0.058455803668427314,0.008034405621342527,0.0,0.058640351645675284,0.0,0.005854535195671384,0.02220039119432328,0.010154101265061777,0.01358963892167479,0.0,0.0,0.0,0.01446564250758582,0.0,0.0,0.011164332935416322,0.008199145406795571,0.02126411953059701,0.016230596352312773,0.0,0.0,0.0,0.0,0.007641368572131072,0.01823874746634914,0.0,0.0,0.0,0.0,0.0,0.0,0.003695064634855104
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5008752929128226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0055691337997881745,0.0037815123032827326,0.0,0.008798554575989692,0.0031590915567817905,0.003965044141784097,0.006856168003163464,0.0033584471919971557,0.0058720706653894676,0.003406515511916514,0.004945069555470095,0.00753645072088815,0.003798082657361922,0.0,0.06819339802286166,0.006131370693999414,0.004151397684203344,0.09670144424124712,0.004800120598029203,0.004818144708593789,0.007424112455060496,0.006602753641717235,0.005044904532687594,0.005128727798144063,0.00635452901937129,0.0063040838742829865,0.0052776846603786245,0.005813939470273223,0.006031277539587514,0.007672645548366039,0.008597291666543383,0.0038706605774295496,0.011745656132087692,0.004926855859899974,0.0,0.008621953347728684,0.003928326151013418,0.0046930741574878095,0.004274059162389179,0.004975639709514123,0.0,0.007926381423111079,0.0026201367410790734
benign,0.02069610533705065,0.0,0.0,0.0,0.0,0.15913758244728066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1311930968431865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0010329018850005658,0.00019127821276568083,0.0014395756829713173,0.0014241682452858849,0.00031958927459779,0.002607302171712719,0.0034680187630961724,0.0020385424402680464,0.0021781745877134445,0.0022400293602271378,0.0032517394839004766,0.4300074212666163,0.0032659784959841176,0.0003070970526749372,0.010095776052793146,0.0037216781036538437,0.004619734394131864,0.010920329066069854,0.004370434756636032,0.004630559062367114,0.0007510598130502648,0.0033398355330574612,0.0005103674113387203,0.00389135539558754,0.003214277400969537,0.0038265132038872826,0.003470457877532848,0.006469834542333476,0.004881230136269478,0.005433418521375092,0.004348722026301833,0.004698901252796142,0.005050056016325256,0.0024921251283982087,0.00219261832725772,0.003925076861243745,0.000397408838085355,0.0004747745162388035,0.00043238489380393284,0.000503360240386162,0.006120772656593856,0.0008018718177886745,0.0002650659486683305
benign,0.0127233287579776,0.0038396894156409287,0.0,0.012507483735714576,0.007377693820299627,0.062403694723771254,0.0,0.040921387324026885,0.016893495606582005,0.027671387542952605,0.0,0.0,0.02024670216578317,0.0,0.007599789573279518,0.0,0.014753428693091885,0.0,0.0012184921518074133,0.004892270011802924,0.0,0.0,0.0,0.0,0.0,0.01920320934012356,0.010717759617999669,0.0,0.0,0.0,0.0,0.0,0.0,0.02251194139061988,0.0,0.0,0.0,0.004765275298372237,0.006509720878100442,0.0,0.0,0.0,0.0
malware,0.017016797721574977,0.024759901985779795,0.018634507451795384,0.023043833413306333,0.013238097952228455,0.0,0.0,0.013193899682845968,0.020505643593423536,0.008921826340733727,0.0064756863226394104,0.03947664663322364,0.03481575769248429,0.007950401474806707,0.0087122808159289,0.01605835181761751,0.005436354110266284,0.00588989970461638,0.006285872211704909,0.0,0.019444104048967965,0.0,0.0,0.0,0.0,0.0055035652870724485,0.013822507443848778,0.0,0.0,0.010047512027622192,0.0,0.0,0.0,0.006451835054630917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0382877948735437,0.0,0.0,0.0,0.026062505343449772,0.0,0.0,0.0,0.0,0.0,0.0,0.15543929611831808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13106216102453286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.01014548779450173,0.0030968024301300887,0.002535972160543671,0.018711692288360733,0.004257291414431748,0.03280751305403058,0.004014682544669856,0.040571088841141384,0.020148906775778345,0.006475585728562175,0.004049677004421776,0.002910039797719888,0.009701783427345567,0.003014062092825194,0.01733315056944719,0.0031479919741217483,0.012841404887219032,0.008721704592686837,0.0038902381486110773,0.005969711774418782,0.00012600715476880953,0.0025775291951156618,8.562559768486889e-05,0.005375232767920622,0.004125394360284632,0.04345871944090522,0.004254883868304014,0.005180604912949832,0.006269978772252874,0.004069544680220376,0.004195175882648271,0.0013796059148067055,0.01250954967624368,0.007693223468938085,0.0,0.0012438707576186267,0.001000113894332995,0.0004779245400311609,0.0002176268359185973,8.444998735481462e-05,0.0017799549814021777,0.0020179801493802317,0.00635931969405552
malware,0.0,0.0,0.0,0.0,0.00613235419845877,0.024052657477734413,0.0,0.008149173333522509,0.023747344602677994,0.012398714547049078,0.01799859874968895,0.0,0.023039839649438135,0.0,0.024215015797214152,0.0,0.010073244380787527,0.005456818843982822,0.011647351451100274,0.01169108642526434,0.0,0.04005346878247588,0.012241312469021366,0.006222353578630664,0.023128616651388153,0.0356922395823375,0.01280614660238931,0.028214706252796522,0.014634717559293233,0.009308724378532326,0.0,0.0,0.0,0.011954870836521995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0010463745182831819,0.00019377314597566797,0.0014583527570970302,0.0014427443528330923,0.0003237578303534133,0.0016254218220978286,0.003513253790440905,0.0015488490932036572,0.0018053881859427245,0.0033165919657944945,0.004561135583772107,0.0030894766930348936,0.002530089223615318,0.0003111026664054799,0.008693341075024707,0.005341147452381477,0.003403630399471065,0.012676088494717862,0.0031975958642151063,0.002468925083596196,0.0007608562453943987,0.0050750979078416645,0.0005170243775735733,0.003153689764076163,0.0055355446892349286,0.002584282830451411,0.004867926534572831,0.0053625466542582215,0.004326786061008434,0.004717962169492161,0.005727077833768806,0.0023800956345684807,0.3415633155491805,0.002272167997500454,0.0022212176967436902,0.006185314358153187,0.0004025924316255988,0.00048096722732017923,0.0004380246967665929,0.0005099258087390251,0.006200608821679863,0.000812331015412005,0.0002685233306074827
malware,0.00020852656814638023,4.719739259014e-05,0.0005328172327366608,0.0002635573080251072,0.00011040093035046801,0.0,0.0,0.0,0.0,0.0,0.0,0.05681412094127935,0.0,7.577538470693231e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.266101021822858e-05,0.0,0.0002518636150963549,0.0,0.0,0.0,0.0,0.0,0.03778901048442011,0.0,0.1947559698818517,0.0,0.0,0.2231563832125723,0.0008115341509282923,0.0,9.805957865615945e-05,0.00011714935491459734,0.00010668982780547874,0.0001242028066671453,0.001510284448245776,9.89298740403425e-05,6.540432107080894e-05
benign,0.011879227941429071,0.005963921018855595,0.002966534970078171,0.015375720620269394,0.003962921049806029,0.041904792487246885,0.0012428781811931128,0.05022727137009589,0.02625722655255453,0.010436243138847726,0.002061803885191058,0.00013661990430087286,0.010534233870039742,0.0013206995198756033,0.007296606972074929,0.001667231648829768,0.017609917005832906,0.003016777897486439,0.0025234648496560907,0.009083647901501802,0.00013458344925126149,0.0002393879039515148,0.0009145344406651867,0.002510270527437025,0.004838154922461332,0.043959591683227994,0.0035399104429368828,0.0010539442019282374,0.006122720771895038,0.0,0.000623402823546323,0.001964672804628051,0.006387716749487373,0.004108419685414283,0.00039289831814517045,0.0,0.0014242448141446144,0.00017015100768742882,0.00015495929725207967,0.0001803956387760559,0.0020473408458311594,0.0021553278424741727,0.005984689392115352
malware,0.001043134968690974,0.0001931732291150622,0.00145383773308125,0.0014382776520503273,0.00032275548412940896,0.003443327807338821,0.004202852212465529,0.0024018616140908454,0.0017997987488345428,0.0024362386478412224,0.004041790596421378,0.007699779374282011,0.0031043152369769275,0.00031013950025561777,0.00917621651262852,0.0034453367831606616,0.003393092844054746,0.012636843638697062,0.2746322868469959,0.003199665758493398,0.0007585006533033944,0.0053966778991125395,0.0005154236829061628,0.0010479753395588487,0.0038953459623390567,0.0027909721177166165,0.0029656339500269985,0.004751950526786783,0.005237688389641789,0.005879194344336206,0.0061485274766920174,0.003954544862389323,0.002700046339961335,0.006292037282379997,0.002214340861769252,0.0030830823890484927,0.00040134601542861554,0.00047947816469689694,0.0004366685831543124,0.0005083470910649104,0.006181411890343392,0.0008098160587079431,0.0002676919890266546
malware,0.001019154854468193,0.00018873246522735961,0.0014204161759989223,0.001405213797980205,0.00031533581782758346,0.003957848054412438,0.3863282687444966,0.0025142640048980524,0.004298369936552484,0.0027202664704959463,0.003455266386308506,0.004513663771130833,0.0018955947926942445,0.00030300985657158056,0.00913129250671314,0.003978157936669311,0.002693511201638286,0.012121862549972731,0.004072697603591021,0.0038475202754650944,0.0007410638566757302,0.00395446225366005,0.0005035748626094694,0.003583593833548937,0.004440097409179577,0.0037755856234362715,0.003687674399720092,0.005803387855989606,0.003913215463525474,0.0034464242708177758,0.00815260416654976,0.0030909086280744135,0.004103518703134084,0.0036884356482917227,0.0021634364741423724,0.007745674967560252,0.0003921196702463485,0.0004684556781521407,0.00042663022492088,0.0004966609510404298,0.006039310467576877,0.0007911995975882204,0.00026153815019845563
malware,0.013317493869058679,0.013564120218296758,0.008507057749732675,0.03787203926186867,0.012086958999860764,0.004740813647785333,0.0,0.016062138744334223,0.014041908112887858,0.012219023031874452,0.005912583164149028,0.0,0.036329486287809694,0.0,0.035796110308925266,0.014661973398694251,0.009927255331790607,0.005377734512910608,0.005739274628078396,0.0,0.0,0.0,0.0,0.006132174541259206,0.0,0.0,0.006310275137409225,0.013902898733262056,0.0,0.00917381532956809,0.0,0.0,0.0,0.0,0.0,0.010308857263588645,0.0,0.0,0.0,0.0,0.0,0.0,0.006265544380841263
benign,0.008554766157031563,0.002550202438862333,0.0,0.00791150683944577,0.0032666900430482,0.03297901156075193,0.006164946705841806,0.04001310721255467,0.015840190623257693,0.007274813439957951,0.0038907052701416625,0.0,0.02091791436292312,0.0020471742217145336,0.008599519688202299,0.0027566108024793005,0.018664322013448278,0.008088581610699334,0.004855707825663057,0.0211204095366492,0.0,0.004452810698433285,0.0,0.009223325195572429,0.007856587309372541,0.031176872566276898,0.002966001256684173,0.006534741230211729,0.012202244068511526,0.008623886345234307,0.007730534741033559,0.006960860983933249,0.007921116873819356,0.01882810720302374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005345447962452294,0.000588995316455105
malware,0.001011202265567781,0.00018725976291766232,0.0014093324963542727,0.0013942487443345008,0.0003128752142070801,0.004123312710468756,0.005432257961690138,0.0028272642177527073,0.003101693988921207,0.002530349907561036,0.0036731834183038672,0.006717664658174611,0.003009285178702123,0.00030064543392126203,0.009060039924127742,0.0048579887851616,0.003289222654951029,0.011581819587228849,0.2678890833753063,0.003101716806702784,0.0007352812455492087,0.004577539289425814,0.0004996454068988313,0.0040635778472690055,0.005034800903703542,0.0031217702258604227,0.004442948821237107,0.0040306723218280745,0.0053760186952505765,0.004939323139629397,0.005108834783840306,0.0038334873666018947,0.004362319766944333,0.004391585205252978,0.002146554917021213,0.006831319579232811,0.0003890599129154946,0.0004648002616959715,0.0004233011775475477,0.0004927854454200662,0.005992184995741043,0.0007850257711964753,0.0002594973363013488
benign,0.0394480310818329,0.002701080216630523,0.008893742192902343,0.04964898653594183,0.011733768639475223,0.0,0.0,0.00719667255427962,0.0013981120631879685,0.007907982438377622,0.0,0.0067289738579358474,0.03594613943574677,0.013009747867865523,0.0,0.0010948876239284667,0.0,0.0,0.004285821962526074,0.0,0.07689259328455514,0.0,0.0036035032376339955,0.0,0.003404211974663191,0.0,0.0,0.0,0.0,0.0,0.0,0.0041471363329602315,0.0,0.0,0.0,0.0,0.007014868126809675,0.0,0.0,0.0,0.0,0.008492551524761872,0.01965102555809305
benign,0.0,0.0,0.0,0.0,0.10425002137379909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.009571948718385926,0.05849526844140477,0.0,0.0,0.03909375801517466,0.02044475885607425,0.0,0.0,0.0,0.03512969121663905,0.0,0.0,0.0,0.0,0.017152302856360022,0.0,0.021405644309173494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027213061530077284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.008508398860787489,0.0,0.0,0.010753788926209621,0.0019305559513666496,0.04846165062180563,0.0,0.046178648889960885,0.011961625429497063,0.02081759479504536,0.0,0.0,0.017407878846242144,0.0,0.04573947428362672,0.0,0.025369652514575992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03210413084125595,0.0,0.0,0.0,0.0,0.0,0.0,0.01794475242402286,0.015054281794138808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0010210078632944988,0.00018907561516413662,0.001422998750864375,0.0014077687321583504,0.0003159091556781791,0.0031720353134272778,0.003770892401739905,0.0021829906747981515,0.0025445639550021027,0.0025548866339373854,0.003461548688829067,0.005275515504621705,0.002658657860153346,0.0003035607835835289,0.009147894856725345,0.005824802159299443,0.003113548263152508,0.012143902300063592,0.0033600844186204427,0.00433633023773441,0.0007424112455060496,0.005612340595459651,0.0005044904532687593,0.0025643638990720313,0.004448170313559903,0.0037824503245697926,0.0036943792622650376,0.005523242496759562,0.0045234581546906355,0.435806267147191,0.007307697916561875,0.004257726635172505,0.0026427726297197306,0.002956113515939984,0.002167369995004449,0.00603536734341008,0.00039283261510134185,0.00046930741574878097,0.0004274059162389179,0.0004975639709514123,0.006050291032063381,0.0007926381423111079,0.0002620136741079073
benign,0.0,0.0,0.0,0.0,0.10425002137379909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0010197717762929315,0.00018884671006103235,0.0014212759920860887,0.0014060644116593696,0.0003155266990732418,0.0025741585000384043,0.005135900668229289,0.0035221003390648138,0.002932480810500188,0.003402391401127269,0.0027164955336495835,0.005269128681976884,0.003983158719055406,0.0003031932765816118,0.0076417039360054334,0.0033681712498816394,0.003317097423213326,0.012353815058411476,0.0038354474512097753,0.003368618122533793,0.0007415124425453886,0.005275807994592464,0.0005038796900081434,0.00409801494766959,0.0031734179424826358,0.002518580724592477,0.005271295211637246,0.005806900802633667,0.0054215781757188004,0.007280188799675403,0.006440162492341062,0.002319584728604875,0.004399288578528607,0.27680012681414423,0.0021647460603858,0.005597484845907393,0.00039235703082155817,0.00046873924696458146,0.0004268884756623575,0.0004969615932626092,0.006042966224518509,0.000791678531969327,0.00026169646627000433
benign,0.011321987037327709,0.004463867861983194,0.0,0.010386211085329642,0.00571800594180615,0.05434600446320532,0.0035970356773353624,0.005726446126259061,0.026956445224661507,0.015414618085520474,0.008107476914274303,0.003953940759766438,0.006476063036598826,0.0031852164891117496,0.029668848183974094,0.02010485223588838,0.004628247418199675,0.0017697790845349695,0.0015739664123108476,0.02338217285052868,0.0,0.004330104733240635,0.0,0.01210836372057859,0.02292025073560988,0.002204925997364479,0.022151172501430158,0.011438394426809403,0.004746394884095103,0.006541265779509202,0.0,0.0,0.0015405669807587196,0.0,0.0,0.0,0.000515241506293493,0.0,0.0,0.0,0.003703278294665185,0.002079257448033908,0.005842196787541177
malware,0.0010027755800213827,0.0001856992648933485,0.001397588058884654,0.0013826300047983802,0.0003102679207553544,0.0021418318801601595,0.006060362788510561,0.002473856190533619,0.002499125312948494,0.0031784006338863905,0.0029140588451877347,0.006661684119356489,0.0037302597527661737,0.0002981400553052516,0.00931125012202401,0.008129540607668864,0.003465675745294756,0.013252274335386855,0.0030643627032061437,0.2666541962162374,0.0007291539018362989,0.006809089693020899,0.0004954816951746744,0.004533429035859484,0.00530489699385014,0.00330213917224347,0.00336923618943814,0.002569553605165398,0.003257966885223613,0.004144598711394155,0.006332826450802045,0.0030412333108375033,0.004902762715849104,0.004838876290973188,0.00212866695937937,0.007621190905581605,0.0003858177469745322,0.0004609269261818385,0.00041977366773465156,0.0004886789000415657,0.005942250120776534,0.0007784838897698383,0.00025733485849883757
benign,0.010517006484711818,0.0022839013121955945,0.0038533343984372224,0.01030665230598058,0.0030447719592005718,0.04648966130973221,0.004624402553012103,0.05336352377122575,0.014394929441928425,0.005901212171015413,0.004274306397360203,0.0008653781760288621,0.01910675290375402,0.0015205152622754924,0.008788283046462281,0.0024890823690912937,0.024093343267497614,0.006250341143245353,0.002517187092350405,0.007244483749134725,6.712431943433657e-05,0.011217271391441927,9.122593048466831e-06,0.00608849186180872,0.002395823255437667,0.03032277677537676,0.004967404438994896,0.0037479638178805515,0.007029065413148764,0.0007353368913001087,0.000450842664683881,0.0025477207390973812,0.008867457415577398,0.008909128156361258,4.8990110520857416e-05,0.00021827251562520696,0.00027703682073680614,0.0001782140997040479,0.00017003117647125627,0.0002969123173178779,0.0006272617528611306,0.000573324245098832,0.00421676417227374
benign,0.013059402902604053,0.0016122726874461264,0.0,0.0030010573747561737,0.002424419101716258,0.006762090784437995,0.0,0.05584394749483643,0.03922300431532758,0.017428684014456585,0.02002944839328004,0.0,0.018622382021561364,0.0,0.002127417408540778,0.0,0.038054478771863985,0.002876462646440558,0.022512193502385026,0.005135619359935239,0.0,0.0,0.0,0.010933334453407885,0.0,0.02150230158670166,0.0,0.0,0.002571474919979173,0.0,0.0,0.0033005632830794608,0.0037558784143303663,0.0021005974596472756,0.0,0.0,0.0033497354776083413,0.0,0.0,0.0,0.0,0.030415184530542514,0.0011171125640259615
